,Age,PassengerId,Survived,Title_Master,Title_Miss,Title_Mr,Title_Mrs,Name_Len,Dead_female_family,Survive_male_family,IsChild,High_Survival_Ticket,Low_Survival_Ticket,Embarked_C,Embarked_Q,Embarked_S,FamilySize_Alone,FamilySize_Big,FamilySize_Small,Cabin_isNull,Pclass_1,Pclass_2,Pclass_3,Sex_female,Sex_male,Low_Fare,High_Fare
708,32,709,1.0,0,1,0,0,1,1,1,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1
709,12,710,1.0,1,0,0,0,4,1,1,1,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0
710,36,711,1.0,0,1,0,0,4,1,1,0,1,0,1,0,0,1,0,0,1,1,0,0,1,0,0,1
711,63,712,0.0,0,0,1,0,0,1,1,0,1,0,0,0,1,1,0,0,1,1,0,0,0,1,0,1
712,70,713,1.0,0,0,1,0,2,1,0,0,1,0,0,0,1,0,0,1,1,1,0,0,0,1,0,1
713,44,714,0.0,0,0,1,0,2,1,1,0,0,1,0,0,1,1,0,0,0,0,0,1,0,1,0,0
714,74,715,0.0,0,0,1,0,1,1,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0
715,28,716,0.0,0,0,1,0,4,1,1,0,0,1,0,0,1,1,0,0,1,0,0,1,0,1,1,0
716,57,717,1.0,0,1,0,0,3,1,1,0,1,0,1,0,0,1,0,0,1,1,0,0,1,0,0,1
717,41,718,1.0,0,1,0,0,4,1,1,0,0,1,0,0,1,1,0,0,1,0,1,0,1,0,0,0
718,39,719,0.0,0,0,1,0,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0
719,50,720,0.0,0,0,1,0,3,1,1,0,0,1,0,0,1,1,0,0,0,0,0,1,0,1,1,0
720,12,721,1.0,0,1,0,0,4,1,0,1,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1
721,25,722,0.0,0,0,1,0,2,1,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,1,0
722,51,723,0.0,0,0,1,0,3,1,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0
723,72,724,0.0,0,0,1,0,1,1,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0
724,41,725,1.0,0,0,1,0,3,1,0,0,1,0,0,0,1,0,0,1,1,1,0,0,0,1,0,1
725,29,726,0.0,0,0,1,0,0,1,1,0,0,1,0,0,1,1,0,0,0,0,0,1,0,1,0,0
726,45,727,1.0,0,0,0,1,4,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0
727,26,728,1.0,0,1,0,0,2,1,1,0,0,1,0,1,0,1,0,0,0,0,0,1,1,0,1,0
728,38,729,0.0,0,0,1,0,3,1,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1
729,38,730,0.0,0,1,0,0,3,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,1,0
730,44,731,1.0,0,1,0,0,3,1,1,0,1,0,0,0,1,1,0,0,1,1,0,0,1,0,0,1
731,17,732,0.0,0,0,1,0,2,1,1,1,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0
732,45,733,0.0,0,0,1,0,1,1,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0
733,34,734,0.0,0,0,1,0,2,1,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0
734,34,735,0.0,0,0,1,0,3,1,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0
735,43,736,0.0,0,0,1,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0
736,70,737,0.0,0,0,0,1,4,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0,0,1
737,53,738,1.0,0,0,1,0,1,1,1,0,1,0,1,0,0,1,0,0,1,1,0,0,0,1,0,1
738,39,739,0.0,0,0,1,0,0,1,1,0,0,1,0,0,1,1,0,0,0,0,0,1,0,1,1,0
739,39,740,0.0,0,0,1,0,0,1,1,0,0,1,0,0,1,1,0,0,0,0,0,1,0,1,1,0
740,63,741,1.0,0,0,1,0,2,1,1,0,1,0,0,0,1,1,0,0,1,1,0,0,0,1,0,1
741,54,742,0.0,0,0,1,0,3,1,1,0,1,0,0,0,1,0,0,1,1,1,0,0,0,1,0,1
742,31,743,1.0,0,1,0,0,4,1,1,0,1,0,1,0,0,0,1,0,1,1,0,0,1,0,0,1
743,36,744,0.0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0
744,47,745,1.0,0,0,1,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,1,0
745,92,746,0.0,0,0,1,0,3,1,1,0,0,1,0,0,1,0,0,1,1,1,0,0,0,1,0,1
746,24,747,0.0,0,0,1,0,2,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0
747,45,748,1.0,0,1,0,0,1,1,1,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0
748,28,749,0.0,0,0,1,0,2,1,1,0,1,0,0,0,1,0,0,1,1,1,0,0,0,1,0,1
749,47,750,0.0,0,0,1,0,1,1,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,1,1,0
750,10,751,1.0,0,1,0,0,0,1,1,1,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0
751,12,752,1.0,1,0,0,0,0,1,1,1,0,1,0,0,1,0,0,1,1,0,0,1,0,1,0,0
752,50,753,0.0,0,0,1,0,3,1,1,0,0,1,0,0,1,1,0,0,0,0,0,1,0,1,0,0
753,34,754,0.0,0,0,1,0,0,1,1,0,0,1,0,0,1,1,0,0,0,0,0,1,0,1,1,0
754,70,755,1.0,0,0,0,1,3,1,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1
755,3,756,1.0,1,0,0,0,2,1,1,1,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0
756,42,757,0.0,0,0,1,0,3,1,1,0,0,1,0,0,1,1,0,0,0,0,0,1,0,1,1,0
757,26,758,0.0,0,0,1,0,2,1,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0
758,51,759,0.0,0,0,1,0,3,1,1,0,0,1,0,0,1,1,0,0,0,0,0,1,0,1,1,0
759,50,760,1.0,0,0,0,1,4,1,1,0,1,0,0,0,1,1,0,0,1,1,0,0,1,0,0,1
760,39,761,0.0,0,0,1,0,0,1,1,0,0,1,0,0,1,1,0,0,0,0,0,1,0,1,0,0
761,62,762,0.0,0,0,1,0,3,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,1,0
762,29,763,1.0,0,0,1,0,1,1,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,1,0
763,54,764,1.0,0,0,0,1,4,0,0,0,1,0,0,0,1,0,0,1,1,1,0,0,1,0,0,1
764,24,765,0.0,0,0,1,0,1,1,1,0,0,1,0,0,1,1,0,0,0,0,0,1,0,1,1,0
765,73,766,1.0,0,0,0,1,4,1,1,0,1,0,0,0,1,0,0,1,1,1,0,0,1,0,0,1
766,63,767,0.0,0,0,1,0,2,1,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1
767,46,768,0.0,0,1,0,0,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0,1,1,0,1,0
768,39,769,0.0,0,0,1,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0
769,48,770,0.0,0,0,1,0,3,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,1,0
770,36,771,0.0,0,0,1,0,1,1,1,0,0,1,0,0,1,1,0,0,0,0,0,1,0,1,0,0
771,70,772,0.0,0,0,1,0,1,1,1,0,0,1,0,0,1,1,0,0,0,0,0,1,0,1,1,0
772,80,773,0.0,0,0,0,1,0,1,1,0,0,0,0,0,1,1,0,0,1,0,1,0,1,0,0,0
773,39,774,0.0,0,0,1,0,0,1,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,1,0
774,76,775,1.0,0,0,0,1,4,1,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0
775,26,776,0.0,0,0,1,0,4,1,1,0,0,1,0,0,1,1,0,0,0,0,0,1,0,1,1,0
776,39,777,0.0,0,0,1,0,0,1,1,0,0,1,0,1,0,1,0,0,1,0,0,1,0,1,1,0
777,11,778,1.0,0,1,0,0,3,1,1,1,0,1,0,0,1,1,0,0,0,0,0,1,1,0,0,0
778,39,779,0.0,0,0,1,0,1,1,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,1,1,0
779,64,780,1.0,0,0,0,1,4,1,1,0,1,0,0,0,1,0,0,1,1,1,0,0,1,0,0,1
780,20,781,1.0,0,1,0,0,1,1,1,0,1,0,1,0,0,1,0,0,0,0,0,1,1,0,1,0
781,25,782,1.0,0,0,0,1,4,1,0,0,1,0,0,0,1,0,0,1,1,1,0,0,1,0,0,1
782,44,783,0.0,0,0,1,0,1,1,1,0,1,0,0,0,1,1,0,0,1,1,0,0,0,1,0,1
783,39,784,0.0,0,0,1,0,1,1,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0
784,38,785,0.0,0,0,1,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,1,0
785,38,786,0.0,0,0,1,0,4,1,1,0,0,1,0,0,1,1,0,0,0,0,0,1,0,1,1,0
786,26,787,1.0,0,1,0,0,2,1,1,0,0,1,0,0,1,1,0,0,0,0,0,1,1,0,1,0
787,14,788,0.0,1,0,0,0,2,0,1,1,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,1
788,7,789,1.0,1,0,0,0,2,1,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0
789,68,790,0.0,0,0,1,0,2,1,1,0,1,0,1,0,0,1,0,0,1,1,0,0,0,1,0,1
790,39,791,0.0,0,0,1,0,2,1,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0
791,24,792,0.0,0,0,1,0,0,1,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,1
792,26,793,0.0,0,1,0,0,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,1
793,63,794,0.0,0,0,1,0,2,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1
794,38,795,0.0,0,0,1,0,1,1,1,0,0,1,0,0,1,1,0,0,0,0,0,1,0,1,1,0
795,59,796,0.0,0,0,1,0,0,1,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0
796,71,797,1.0,0,0,1,0,2,1,1,0,1,0,0,0,1,1,0,0,1,1,0,0,1,0,0,0
797,47,798,1.0,0,0,0,1,0,1,1,0,0,1,0,0,1,1,0,0,0,0,0,1,1,0,0,0
798,45,799,0.0,0,0,1,0,3,1,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,1,0
799,45,800,0.0,0,0,0,1,4,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0
800,51,801,0.0,0,0,1,0,1,1,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0
801,47,802,1.0,0,0,0,1,4,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1
802,17,803,1.0,1,0,0,0,4,0,0,1,1,0,0,0,1,0,0,1,1,1,0,0,0,1,0,1
803,2,804,1.0,1,0,0,0,3,1,1,1,1,0,1,0,0,0,0,1,0,0,0,1,0,1,1,0
804,41,805,1.0,0,0,1,0,1,1,1,0,0,1,0,0,1,1,0,0,0,0,0,1,0,1,1,0
805,47,806,0.0,0,0,1,0,2,1,1,0,0,1,0,0,1,1,0,0,0,0,0,1,0,1,1,0
806,59,807,0.0,0,0,1,0,1,1,1,0,1,0,0,0,1,1,0,0,1,1,0,0,0,1,1,0
807,26,808,0.0,0,1,0,0,3,1,1,0,0,1,0,0,1,1,0,0,0,0,0,1,1,0,1,0
808,59,809,0.0,0,0,1,0,0,1,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0
809,50,810,1.0,0,0,0,1,4,1,0,0,1,0,0,0,1,0,0,1,1,1,0,0,1,0,0,1
810,39,811,0.0,0,0,1,0,1,1,1,0,0,1,0,0,1,1,0,0,0,0,0,1,0,1,1,0
811,59,812,0.0,0,0,1,0,0,1,1,0,0,1,0,0,1,1,0,0,0,0,0,1,0,1,0,0
812,53,813,0.0,0,0,1,0,2,1,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0
813,12,814,0.0,0,1,0,0,4,0,1,1,0,1,0,0,1,0,1,0,0,0,0,1,1,0,0,1
814,46,815,0.0,0,0,1,0,2,1,1,0,0,1,0,0,1,1,0,0,0,0,0,1,0,1,1,0
815,63,816,0.0,0,0,1,0,0,1,1,0,1,0,0,0,1,1,0,0,1,1,0,0,0,1,1,0
816,34,817,0.0,0,1,0,0,3,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,1,0
817,47,818,0.0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1
818,64,819,0.0,0,0,1,0,3,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,1,0
819,16,820,0.0,1,0,0,0,3,0,1,1,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,1
820,74,821,1.0,0,0,0,1,4,1,1,0,1,0,0,0,1,0,0,1,1,1,0,0,1,0,0,1
821,41,822,1.0,0,0,1,0,0,1,1,0,0,1,0,0,1,1,0,0,0,0,0,1,0,1,0,0
822,57,823,0.0,0,0,1,0,3,1,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0
823,41,824,1.0,0,0,0,1,0,1,1,0,0,1,0,0,1,0,0,1,1,0,0,1,1,0,0,0
824,8,825,0.0,1,0,0,0,3,0,1,1,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,1
825,39,826,0.0,0,0,1,0,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,1,1,0
826,39,827,0.0,0,0,1,0,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,1,0,1,0,1
827,7,828,1.0,1,0,0,0,1,1,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1
828,39,829,1.0,0,0,1,0,3,1,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,1,1,0
829,86,830,1.0,0,0,0,1,4,1,1,0,1,0,0,0,1,1,0,0,1,1,0,0,1,0,0,1
830,23,831,1.0,0,0,0,1,4,1,1,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0
831,5,832,1.0,1,0,0,0,3,1,1,1,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0
832,39,833,0.0,0,0,1,0,0,1,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,1,0
833,34,834,0.0,0,0,1,0,1,1,1,0,0,1,0,0,1,1,0,0,0,0,0,1,0,1,1,0
834,26,835,0.0,0,0,1,0,1,1,1,0,1,0,0,0,1,1,0,0,0,0,0,1,0,1,1,0
835,59,836,1.0,0,1,0,0,2,1,1,0,1,0,1,0,0,0,0,1,1,1,0,0,1,0,0,1
836,31,837,0.0,0,0,1,0,0,1,1,0,0,1,0,0,1,1,0,0,0,0,0,1,0,1,0,0
837,39,838,0.0,0,0,1,0,0,1,1,0,0,1,0,0,1,1,0,0,0,0,0,1,0,1,1,0
838,48,839,1.0,0,0,1,0,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,1,0,1,0,1
839,63,840,1.0,0,0,1,0,1,1,1,0,1,0,1,0,0,1,0,0,1,1,0,0,0,1,0,1
840,29,841,0.0,0,0,1,0,2,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,1,0
841,24,842,0.0,0,0,1,0,2,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0
842,45,843,1.0,0,1,0,0,1,1,1,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1
843,52,844,0.0,0,0,1,0,2,1,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,1,0
844,25,845,0.0,0,0,1,0,0,1,1,0,0,1,0,0,1,1,0,0,0,0,0,1,0,1,0,0
845,63,846,0.0,0,0,1,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,1,0
846,39,847,0.0,0,0,1,0,2,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,1
847,53,848,0.0,0,0,1,0,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,1,0,1,1,0
848,42,849,0.0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1
849,66,850,1.0,0,0,0,1,4,1,0,0,1,0,1,0,0,0,0,1,1,1,0,0,1,0,0,1
850,10,851,0.0,1,0,0,0,4,0,1,1,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,1
851,95,852,0.0,0,0,1,0,0,1,1,0,0,1,0,0,1,1,0,0,0,0,0,1,0,1,1,0
852,15,853,0.0,0,1,0,0,1,1,1,1,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0
853,24,854,1.0,0,1,0,0,2,1,1,0,1,0,0,0,1,0,0,1,1,1,0,0,1,0,0,1
854,65,855,0.0,0,0,0,1,4,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1
855,26,856,1.0,0,0,0,1,2,1,1,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0
856,66,857,1.0,0,0,0,1,4,1,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1
857,73,858,1.0,0,0,1,0,1,1,1,0,1,0,0,0,1,1,0,0,1,1,0,0,0,1,0,1
858,36,859,1.0,0,0,0,1,4,1,1,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0
859,39,860,0.0,0,0,1,0,0,1,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,1,0
860,62,861,0.0,0,0,1,0,1,1,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0
861,31,862,0.0,0,0,1,0,2,1,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0
862,70,863,1.0,0,0,0,1,4,1,1,0,1,0,0,0,1,1,0,0,1,1,0,0,1,0,0,0
863,26,864,0.0,0,1,0,0,4,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,1
864,36,865,0.0,0,0,1,0,1,1,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0
865,63,866,1.0,0,0,0,1,2,1,1,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0
866,41,867,1.0,0,1,0,0,3,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0
867,47,868,0.0,0,0,1,0,4,1,1,0,1,0,0,0,1,1,0,0,1,1,0,0,0,1,0,1
868,39,869,0.0,0,0,1,0,2,1,1,0,0,1,0,0,1,1,0,0,0,0,0,1,0,1,0,0
869,10,870,1.0,1,0,0,0,3,1,1,1,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0
870,39,871,0.0,0,0,1,0,0,1,1,0,0,1,0,0,1,1,0,0,0,0,0,1,0,1,1,0
871,69,872,1.0,0,0,0,1,4,1,0,0,1,0,0,0,1,0,0,1,1,1,0,0,1,0,0,1
872,50,873,0.0,0,0,1,0,2,1,1,0,0,0,0,0,1,1,0,0,1,1,0,0,0,1,1,0
873,69,874,0.0,0,0,1,0,2,1,1,0,0,1,0,0,1,1,0,0,0,0,0,1,0,1,0,0
874,42,875,1.0,0,0,0,1,4,1,1,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0
875,23,876,1.0,0,1,0,0,3,1,1,0,1,0,1,0,0,1,0,0,0,0,0,1,1,0,1,0
876,29,877,0.0,0,0,1,0,3,1,1,0,0,1,0,0,1,1,0,0,0,0,0,1,0,1,0,0
877,28,878,0.0,0,0,1,0,1,1,1,0,0,1,0,0,1,1,0,0,0,0,0,1,0,1,1,0
878,39,879,0.0,0,0,1,0,0,1,1,0,0,1,0,0,1,1,0,0,0,0,0,1,0,1,1,0
879,79,880,1.0,0,0,0,1,4,1,1,0,1,0,1,0,0,0,0,1,1,1,0,0,1,0,0,1
880,38,881,1.0,0,0,0,1,4,1,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1
881,50,882,0.0,0,0,1,0,0,1,1,0,0,1,0,0,1,1,0,0,0,0,0,1,0,1,1,0
882,32,883,0.0,0,1,0,0,3,1,1,0,0,1,0,0,1,1,0,0,0,0,0,1,1,0,0,0
883,42,884,0.0,0,0,1,0,3,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0
884,38,885,0.0,0,0,1,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,1,0
885,59,886,0.0,0,0,0,1,4,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,1
886,41,887,0.0,0,0,1,0,1,1,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0
887,28,888,1.0,0,1,0,0,3,1,1,0,1,0,0,0,1,1,0,0,1,1,0,0,1,0,0,1
888,26,889,0.0,0,1,0,0,4,1,1,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0
889,39,890,1.0,0,0,1,0,1,1,1,0,1,0,1,0,0,1,0,0,1,1,0,0,0,1,0,1
890,48,891,0.0,0,0,1,0,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,1,1,0
0,52,892,,0,0,1,0,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,1,1,0
1,69,893,,0,0,0,1,3,1,1,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,1,0
2,86,894,,0,0,1,0,2,1,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0
3,41,895,,0,0,1,0,0,1,1,0,0,1,0,0,1,1,0,0,0,0,0,1,0,1,0,0
4,32,896,,0,0,0,1,4,1,1,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0
5,21,897,,0,0,1,0,2,1,1,0,0,1,0,0,1,1,0,0,0,0,0,1,0,1,0,0
6,45,898,,0,1,0,0,1,1,1,0,0,1,0,1,0,1,0,0,0,0,0,1,1,0,1,0
7,39,899,,0,0,1,0,3,1,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1
8,26,900,,0,0,0,1,4,1,1,0,1,0,1,0,0,1,0,0,0,0,0,1,1,0,1,0
9,31,901,,0,0,1,0,1,1,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0
10,39,902,,0,0,1,0,0,1,1,0,0,1,0,0,1,1,0,0,0,0,0,1,0,1,1,0
11,68,903,,0,0,1,0,2,1,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,1
12,34,904,,0,0,0,1,4,1,1,0,1,0,0,0,1,0,0,1,1,1,0,0,1,0,0,1
13,87,905,,0,0,1,0,1,1,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1
14,69,906,,0,0,0,1,4,1,1,0,0,1,0,0,1,0,0,1,1,1,0,0,1,0,0,1
15,36,907,,0,0,0,1,4,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1
16,53,908,,0,0,1,0,0,1,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0
17,31,909,,0,0,1,0,0,1,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,1,0
18,41,910,,0,1,0,0,3,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,1,0
19,66,911,,0,0,0,1,4,1,1,0,1,0,1,0,0,1,0,0,0,0,0,1,1,0,1,0
20,77,912,,0,0,1,0,1,1,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1
21,15,913,,1,0,0,0,2,1,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,1,0
22,66,914,,0,0,0,1,4,1,1,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1
23,31,915,,0,0,1,0,3,1,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1
24,70,916,,0,0,0,1,4,1,1,0,1,0,1,0,0,0,1,0,1,1,0,0,1,0,0,1
25,72,917,,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0
26,32,918,,0,1,0,0,3,1,1,0,1,0,1,0,0,0,0,1,1,1,0,0,1,0,0,1
27,33,919,,0,0,1,0,0,1,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,1,0
28,62,920,,0,0,1,0,1,1,1,0,1,0,0,0,1,1,0,0,1,1,0,0,0,1,0,1
29,39,921,,0,0,1,0,0,1,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0
30,72,922,,0,0,1,0,3,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1
31,36,923,,0,0,1,0,3,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1
32,50,924,,0,0,0,1,4,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0
33,47,925,,0,0,0,1,4,1,1,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0
34,45,926,,0,0,1,0,2,1,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,1,0,1
35,27,927,,0,0,1,0,4,1,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,1,0
36,26,928,,0,1,0,0,0,1,1,0,0,1,0,0,1,1,0,0,0,0,0,1,1,0,1,0
37,31,929,,0,1,0,0,0,1,1,0,0,1,0,0,1,1,0,0,0,0,0,1,1,0,0,0
38,38,930,,0,0,1,0,0,1,1,0,0,1,0,0,1,1,0,0,0,0,0,1,0,1,0,0
39,39,931,,0,0,1,0,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,1,0,1,0,1
40,59,932,,0,0,1,0,0,1,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0
41,63,933,,0,0,1,0,2,1,1,0,1,0,0,0,1,1,0,0,1,1,0,0,0,1,0,1
42,62,934,,0,0,1,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,1,0
43,45,935,,0,0,0,1,4,1,1,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0
44,66,936,,0,0,0,1,4,1,0,0,1,0,0,0,1,0,0,1,1,1,0,0,1,0,0,1
45,38,937,,0,0,1,0,3,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,1,0
46,66,938,,0,0,1,0,2,1,1,0,1,0,1,0,0,1,0,0,1,1,0,0,0,1,0,1
47,39,939,,0,0,1,0,2,1,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,1,1,0
48,83,940,,0,0,0,1,4,1,1,0,1,0,1,0,0,1,0,0,1,1,0,0,1,0,0,1
49,54,941,,0,0,0,1,4,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0
50,36,942,,0,0,1,0,2,1,1,0,1,0,0,0,1,0,0,1,1,1,0,0,0,1,0,1
51,41,943,,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0
52,29,944,,0,1,0,0,3,1,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0
53,42,945,,0,1,0,0,2,1,1,0,1,0,0,0,1,0,1,0,1,1,0,0,1,0,0,1
54,45,946,,0,0,1,0,4,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0
55,16,947,,1,0,0,0,1,0,1,1,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,1
56,53,948,,0,0,1,0,0,1,1,0,0,1,0,0,1,1,0,0,0,0,0,1,0,1,1,0
